,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,airmass,magextinct,Tmag,Nmag,alpha,lunar_elong,lunar_illum,Sky_motion,Sky_mot_PA,RelVel-ANG,target,H,G,V,surfbright,M2,k2,phasecoeff
209,503941 (2003 UV11),2025-07-04 23:15:00,2460861.46875,,A,,m,348.6971,-13.41627,999.0,,,,22.9843,126.8,70.1137,0.3986717,227.54675,-61.75057,503941,19.62,0.15,23.579,4.982,,,
210,503941 (2003 UV11),2025-07-04 23:30:00,2460861.479166667,,,,m,348.69584,-13.41739,999.0,,,,22.9813,126.7,70.1667,0.3996393,227.60515,-61.72613,503941,19.62,0.15,23.579,4.982,,,
211,503941 (2003 UV11),2025-07-04 23:45:00,2460861.489583333,,,,m,348.69457,-13.41851,999.0,,,,22.9782,126.6,70.219,0.4006526,227.67145,-61.69743,503941,19.62,0.15,23.579,4.982,,,
212,503941 (2003 UV11),2025-07-05 00:00:00,2460861.5,,,,m,348.6933,-13.41964,999.0,,,,22.9752,126.5,70.2708,0.4017083,227.74535,-61.66451,503941,19.62,0.15,23.579,4.982,,,
0,496817 (1989 VB),2025-07-01 00:00:00,2460857.5,,,,m,77.01388,23.35326,999.0,,,,18.6962,90.0,32.2201,2.2421414,83.933205,8.5496859,496817,19.99,0.15,22.758,4.642,,,
1,496817 (1989 VB),2025-07-01 00:15:00,2460857.510416667,,,,m,77.02399,23.35427,999.0,,,,18.6959,90.1,32.289,2.2428313,83.931853,8.530065,496817,19.99,0.15,22.758,4.642,,,
2,496817 (1989 VB),2025-07-01 00:30:00,2460857.520833333,,,,m,77.03412,23.35528,999.0,,,,18.6956,90.2,32.3597,2.2434734,83.92986,8.5094838,496817,19.99,0.15,22.758,4.642,,,
3,496817 (1989 VB),2025-07-01 00:45:00,2460857.53125,,,,m,77.04424,23.35629,999.0,,,,18.6953,90.3,32.4322,2.2440645,83.927251,8.4880314,496817,19.99,0.15,22.758,4.642,,,
4,496817 (1989 VB),2025-07-01 01:00:00,2460857.541666667,,,,m,77.05436,23.35731,999.0,,,,18.695,90.4,32.5068,2.2446015,83.924056,8.4658002,496817,19.99,0.15,22.758,4.642,,,
5,496817 (1989 VB),2025-07-01 01:15:00,2460857.552083333,,,,m,77.06449,23.35832,999.0,,,,18.6948,90.5,32.5834,2.2450816,83.920305,8.4428861,496817,19.99,0.15,22.759,4.642,,,
6,496817 (1989 VB),2025-07-01 01:30:00,2460857.5625,,,,m,77.07462,23.35934,999.0,,,,18.6945,90.6,32.6622,2.2455022,83.916031,8.4193872,496817,19.99,0.15,22.759,4.642,,,
7,496817 (1989 VB),2025-07-01 01:45:00,2460857.572916667,,,,m,77.08475,23.36035,999.0,,,,18.6942,90.7,32.7432,2.2458608,83.911269,8.3954044,496817,19.99,0.15,22.759,4.642,,,
8,496817 (1989 VB),2025-07-01 02:00:00,2460857.583333333,,,,m,77.09489,23.36137,999.0,,,,18.694,90.8,32.8266,2.2461555,83.906057,8.3710399,496817,19.99,0.15,22.759,4.642,,,
9,496817 (1989 VB),2025-07-01 02:15:00,2460857.59375,,,,m,77.10502,23.36239,999.0,,,,18.6937,90.9,32.9123,2.2463845,83.900433,8.346398,496817,19.99,0.15,22.759,4.643,,,
10,496817 (1989 VB),2025-07-01 02:30:00,2460857.604166667,,,,m,77.11516,23.36341,999.0,,,,18.6934,91.0,33.0004,2.2465461,83.894439,8.3215836,496817,19.99,0.15,22.759,4.643,,,
11,496817 (1989 VB),2025-07-01 02:45:00,2460857.614583333,,,,m,77.12529,23.36443,999.0,,,,18.6932,91.1,33.091,2.2466393,83.888115,8.2967024,496817,19.99,0.15,22.759,4.643,,,
12,496817 (1989 VB),2025-07-01 03:00:00,2460857.625,,,,m,77.13543,23.36545,999.0,,,,18.6929,91.2,33.184,2.246663,83.881506,8.2718606,496817,19.99,0.15,22.76,4.643,,,
13,496817 (1989 VB),2025-07-01 03:15:00,2460857.635416667,,,,m,77.14557,23.36647,999.0,,,,18.6927,91.3,33.2795,2.2466165,83.874656,8.2471639,496817,19.99,0.15,22.76,4.643,,,
14,496817 (1989 VB),2025-07-01 03:30:00,2460857.645833333,,,,m,77.1557,23.3675,999.0,,,,18.6924,91.4,33.3775,2.2464997,83.867611,8.2227174,496817,19.99,0.15,22.76,4.643,,,
15,496817 (1989 VB),2025-07-01 03:45:00,2460857.65625,,,,,77.16584,23.36852,999.0,,,,18.6922,91.6,33.478,2.2463124,83.860417,8.1986256,496817,19.99,0.15,22.76,4.643,,,
16,496817 (1989 VB),2025-07-01 04:00:00,2460857.666666667,,,,,77.17597,23.36955,999.0,,,,18.6919,91.7,33.581,2.2460548,83.853122,8.1749912,496817,19.99,0.15,22.76,4.643,,,
17,496817 (1989 VB),2025-07-01 04:15:00,2460857.677083333,,,,,77.1861,23.37057,999.0,,,,18.6916,91.8,33.6864,2.2457276,83.845772,8.1519153,496817,19.99,0.15,22.76,4.643,,,
18,496817 (1989 VB),2025-07-01 04:30:00,2460857.6875,,,,,77.19623,23.3716,999.0,,,,18.6914,91.9,33.7942,2.2453315,83.838415,8.1294966,496817,19.99,0.15,22.76,4.643,,,
19,496817 (1989 VB),2025-07-01 04:45:00,2460857.697916667,,,,,77.20636,23.37263,999.0,,,,18.6911,92.1,33.9044,2.2448678,83.8311,8.1078315,496817,19.99,0.15,22.761,4.643,,,
20,496817 (1989 VB),2025-07-01 05:00:00,2460857.708333333,,,,,77.21649,23.37366,999.0,,,,18.6909,92.2,34.0169,2.2443379,83.823873,8.0870131,496817,19.99,0.15,22.761,4.644,,,
21,496817 (1989 VB),2025-07-01 05:15:00,2460857.71875,,,,,77.22661,23.37469,999.0,,,,18.6906,92.4,34.1317,2.2437435,83.816782,8.0671314,496817,19.99,0.15,22.761,4.644,,,
22,496817 (1989 VB),2025-07-01 05:30:00,2460857.729166667,,,,,77.23673,23.37572,999.0,,,,18.6904,92.5,34.2486,2.2430865,83.809874,8.0482725,496817,19.99,0.15,22.761,4.644,,,
23,496817 (1989 VB),2025-07-01 05:45:00,2460857.739583333,,,,,77.24685,23.37675,999.0,,,,18.6901,92.6,34.3677,2.2423693,83.803195,8.0305184,496817,19.99,0.15,22.761,4.644,,,
24,496817 (1989 VB),2025-07-01 06:00:00,2460857.75,,,,,77.25697,23.37779,999.0,,,,18.6898,92.8,34.4889,2.2415944,83.796791,8.0139468,496817,19.99,0.15,22.761,4.644,,,
25,496817 (1989 VB),2025-07-01 06:15:00,2460857.760416667,,,,,77.26708,23.37882,999.0,,,,18.6896,92.9,34.612,2.2407645,83.790704,7.9986306,496817,19.99,0.15,22.761,4.644,,,
26,496817 (1989 VB),2025-07-01 06:30:00,2460857.770833333,,,,,77.27718,23.37985,999.0,,,,18.6893,93.1,34.7369,2.2398826,83.784979,7.9846376,496817,19.99,0.15,22.762,4.644,,,
27,496817 (1989 VB),2025-07-01 06:45:00,2460857.78125,,,,,77.28729,23.38089,999.0,,,,18.689,93.2,34.8636,2.2389521,83.779656,7.9720302,496817,19.99,0.15,22.762,4.644,,,
28,496817 (1989 VB),2025-07-01 07:00:00,2460857.791666667,,,,,77.29738,23.38192,999.0,,,,18.6887,93.4,34.9919,2.2379762,83.774777,7.9608653,496817,19.99,0.15,22.762,4.644,,,
29,496817 (1989 VB),2025-07-01 07:15:00,2460857.802083333,,,,,77.30748,23.38296,999.0,,,,18.6885,93.6,35.1218,2.2369586,83.770378,7.9511937,496817,19.99,0.15,22.762,4.644,,,
30,496817 (1989 VB),2025-07-01 07:30:00,2460857.8125,,,,,77.31757,23.38399,999.0,,,,18.6882,93.7,35.253,2.2359031,83.766496,7.9430602,496817,19.99,0.15,22.762,4.645,,,
31,496817 (1989 VB),2025-07-01 07:45:00,2460857.822916667,,,,,77.32765,23.38503,999.0,,,,18.6879,93.9,35.3856,2.2348138,83.763165,7.9365032,496817,19.99,0.15,22.762,4.645,,,
32,496817 (1989 VB),2025-07-01 08:00:00,2460857.833333333,,,,,77.33773,23.38606,999.0,,,,18.6876,94.0,35.5193,2.2336946,83.760418,7.9315545,496817,19.99,0.15,22.762,4.645,,,
33,496817 (1989 VB),2025-07-01 08:15:00,2460857.84375,,,,,77.3478,23.3871,999.0,,,,18.6873,94.2,35.654,2.2325499,83.758283,7.9282392,496817,19.99,0.15,22.763,4.645,,,
34,496817 (1989 VB),2025-07-01 08:30:00,2460857.854166667,,,,,77.35787,23.38814,999.0,,,,18.687,94.4,35.7895,2.231384,83.756788,7.9265756,496817,19.99,0.15,22.763,4.645,,,
35,496817 (1989 VB),2025-07-01 08:45:00,2460857.864583333,,,,,77.36794,23.38917,999.0,,,,18.6867,94.5,35.9258,2.2302012,83.755957,7.926575,496817,19.99,0.15,22.763,4.645,,,
36,496817 (1989 VB),2025-07-01 09:00:00,2460857.875,,,,,77.378,23.3902,999.0,,,,18.6864,94.7,36.0627,2.2290063,83.755811,7.9282415,496817,19.99,0.15,22.763,4.645,,,
37,496817 (1989 VB),2025-07-01 09:15:00,2460857.885416667,,,,,77.38805,23.39124,999.0,,,,18.6861,94.8,36.2001,2.2278036,83.75637,7.9315722,496817,19.99,0.15,22.763,4.645,,,
38,496817 (1989 VB),2025-07-01 09:30:00,2460857.895833333,,,,,77.3981,23.39227,999.0,,,,18.6858,95.0,36.3377,2.2265978,83.757649,7.936557,496817,19.99,0.15,22.763,4.645,,,
39,496817 (1989 VB),2025-07-01 09:45:00,2460857.90625,,,,,77.40814,23.3933,999.0,,,,18.6855,95.2,36.4755,2.2253936,83.759661,7.9431786,496817,19.99,0.15,22.763,4.645,,,
40,496817 (1989 VB),2025-07-01 10:00:00,2460857.916666667,,,,,77.41818,23.39433,999.0,,,,18.6852,95.3,36.6133,2.2241955,83.762415,7.9514126,496817,19.99,0.15,22.764,4.645,,,
41,496817 (1989 VB),2025-07-01 10:15:00,2460857.927083333,,A,,r,77.42821,23.39537,25.636,3.83,,,18.6848,95.5,36.7509,2.2230081,83.765918,7.9612276,496817,19.99,0.15,22.764,4.646,,,
42,496817 (1989 VB),2025-07-01 10:30:00,2460857.9375,,A,,,77.43824,23.39639,12.885,1.925,,,18.6845,95.7,36.8883,2.2218359,83.770173,7.9725852,496817,19.99,0.15,22.764,4.646,,,
43,496817 (1989 VB),2025-07-01 10:45:00,2460857.947916667,,N,,,77.44826,23.39742,8.236,1.231,,,18.6842,95.8,37.0252,2.2206835,83.77518,7.9854402,496817,19.99,0.15,22.764,4.646,,,
44,496817 (1989 VB),2025-07-01 11:00:00,2460857.958333333,,N,,,77.45827,23.39845,6.012,0.898,,,18.6838,96.0,37.1615,2.2195552,83.780935,7.9997406,496817,19.99,0.15,22.764,4.646,,,
45,496817 (1989 VB),2025-07-01 11:15:00,2460857.96875,,C,,,77.46829,23.39947,4.743,0.709,,,18.6835,96.2,37.297,2.2184553,83.787432,8.0154281,496817,19.99,0.15,22.764,4.646,,,
46,496817 (1989 VB),2025-07-01 22:15:00,2460858.427083333,,C,,m,77.90785,23.4425,999.0,,,,18.668,101.0,41.4119,2.2240097,84.305073,8.6923467,496817,19.99,0.15,22.77,4.65,,,
47,496817 (1989 VB),2025-07-01 22:30:00,2460858.4375,,N,,m,77.91789,23.44344,999.0,,,,18.6677,101.1,41.4719,2.2249237,84.308501,8.6814929,496817,19.99,0.15,22.771,4.65,,,
48,496817 (1989 VB),2025-07-01 22:45:00,2460858.447916667,,N,,m,77.92795,23.44439,999.0,,,,18.6675,101.2,41.5321,2.2258178,84.311183,8.6691787,496817,19.99,0.15,22.771,4.65,,,
49,496817 (1989 VB),2025-07-01 23:00:00,2460858.458333333,,A,,m,77.93801,23.44533,999.0,,,,18.6672,101.2,41.5928,2.2266875,84.313127,8.6554599,496817,19.99,0.15,22.771,4.65,,,
50,496817 (1989 VB),2025-07-01 23:15:00,2460858.46875,,A,,m,77.94807,23.44627,999.0,,,,18.6669,101.3,41.6541,2.2275286,84.314342,8.6403978,496817,19.99,0.15,22.771,4.65,,,
